Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2019-06-30,10460.36,10733.81,10142.32,10645.19,3653738
2019-07-31,10742.59,11613.77,10602.18,10857.19,4189495
2019-08-31,10843.92,10917.57,9063.87,9428.26,2683065
2019-09-30,9511.07,9915.44,8494.65,8665.92,2289593
2019-10-31,8604.85,8899.56,7837.08,8707.03,4726596
2019-11-30,8700.64,9269.69,8323.29,8507.93,2357819
2019-12-31,8559.66,8591.74,8006.23,8390.97,2343949
2020-01-31,8409.46,8881.8,7676.2,7692.25,2602695
2020-02-29,7685.62,8300.1,6201.81,6583.49,4652274
2020-03-31,6656.57,7113.59,4549.78,5980.66,7153215
2020-04-30,5994.45,7865.95,5873.01,7865.95,6160545
2020-05-31,7651.95,8917.91,7401.69,8500.93,4239111
2020-06-30,8574.49,9415.48,7952.66,8067.33,4360115
2020-07-31,8108.97,8580.36,7545.66,7701.13,4948517
2020-08-31,7747.35,7894.62,7286.27,7522.33,2094704
2020-09-30,7514.34,7559.8,6412.82,6785.02,3008280
2020-10-31,6836.99,7199.14,5920.84,6028.69,3827139
2020-11-30,6057.47,7860.95,6049.61,7114.04,6196433
2020-12-31,7142.47,7997.85,6885.56,7697.82,6278240
2021-01-31,7756.04,8797.98,7712.66,7948.4,7656088
2021-02-28,8035.26,8661.76,7986.85,8419.46,4720251
2021-03-31,8479.34,8873.78,8203.57,8622.81,5721981
2021-04-30,8624.36,10134.68,8589.45,9782.42,5017537
2021-05-31,9796.17,10158.79,9314.8,10027.83,5659856
2021-06-30,10034.86,10597.14,9844.59,10232.21,4319003
2021-07-31,10211.1,10473.45,9505.99,9710.75,2977978
2021-08-31,9688.66,9842.06,9322.22,9567.32,2927822
2021-09-30,9550.33,10179.76,8805.12,8955.44,5406878
2021-10-31,8922.1,9879.61,8848.43,9134.61,5917005
