Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2018-10-31,59152.37,59647.34,54027.32,55312.71,845219644
2018-11-30,56001.09,58412.94,54866.97,58203.39,1332417381
2018-12-31,58933.32,59707.73,56655.36,57690.5,1085519467
2019-01-31,57494.06,61128.08,57090.34,60367.42,838306824
2019-02-28,60455.3,61402.29,59276.26,59903.7,778768045
2019-03-31,60229.65,61091.6,59178.82,59668.03,773283285
2019-04-30,60060.64,62009.9,59912.71,60145.5,606928278
2019-05-31,60086.35,60145.15,55999.93,57909.95,761448616
2019-06-30,57829.53,60536.87,57524.06,60187.43,771721156
2019-07-31,60938.78,61089.67,59393.13,59670.6,785402987
2019-08-31,59512.63,59755.35,54702.14,56739.53,710500097
2019-09-30,56861.56,58525.39,55982.14,57320.3,864901568
2019-10-31,57245.86,58628.93,55086.12,57783.02,727179034
2019-11-30,58294.43,59651.52,57321.76,57502.14,724539741
2019-12-31,57643.57,58132.76,55205.88,57832.88,667355068
2020-01-31,58122.41,59298.22,56371.34,56681.27,781859188
2020-02-29,56550.46,58537.34,48324.78,49276.54,830427815
2020-03-31,50300.61,52562.98,35588.11,41624.62,1703607363
2020-04-30,41146.45,46856.54,40661.03,46117,1486229350
2020-05-31,45636.86,49151.07,43996.33,48127.64,1239352262
2020-06-30,48598.87,51863.82,48350.1,49569.17,1931657502
2020-07-31,49822.43,53332.13,49248.33,50468.16,1556963875
2020-08-31,50659.32,53158.36,50637.27,51629.45,1009271890
2020-09-30,51821.39,51842.05,47763.86,49411.53,1151867501
2020-10-31,49608.46,50491.83,43679.41,44097.98,1120964589
2020-11-30,44413.22,53662.35,44413.22,52639.45,1166997164
2020-12-31,53041.8,57878.17,52816.4,57025.84,1247072457
2021-01-31,57231.39,60520.71,55301.68,56978.68,1329842412
2021-02-28,57333.63,59715.93,56330.97,56970.3,1490857700
2021-03-31,57483.39,60089.6,56230.49,58081.5,1443612447
2021-04-30,58243.34,61719.29,58095.95,60810.55,1049483214
2021-05-31,60977.56,66624.88,59868.05,66284.71,1005014673
2021-06-30,66406.98,68148.54,65203.6,66067.21,900404812
2021-07-31,66284.69,68106.25,65512.09,67637.95,699398095
2021-08-31,67943.76,71111.3,67475.15,70930.15,918017144
2021-09-30,71068.85,72244.3,68713.9,70340.86,1353290924
2021-10-31,69837.38,74968.51,69635.93,73586.32,1388059601
