Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2020-11-30,3181.87,4649.95,3163.14,4387.4,225886720
2020-12-31,4422.3,4954.58,4397.08,4765.33,189272991
2021-01-31,4748.76,5554.98,4714.93,4860.87,192544973
2021-02-28,4852.29,5410.36,4778.44,5225.83,182301632
2021-03-31,5273.71,5610.29,5242.34,5432.19,166339487
2021-04-30,5455.09,6007.08,5388.33,5869.76,108188221
2021-05-31,5890.38,6960.84,5750.16,6892.13,208811255
2021-06-30,6867.61,7165.58,6540.54,6547.82,157789371
2021-07-31,6566.93,6710.46,6208.96,6630.84,93947541
2021-08-31,6669.41,7585.83,6603.51,7585.83,381121034
2021-09-30,7608.25,7892.85,7334.85,7657.84,576996256
2021-10-31,7597.56,9156.38,7564.69,9064.05,444066909
